app_id,title,rating,date,isEdited,review,userName,developerResponse
1523016446,"Sehr gut, knapp vor Spitze!",4,2021-01-07T13:23:47Z,False,"Ich habe das komplette Schlaf-Programm durchlaufen. Ich konnte viel über mein Schlafverhalten lernen und den Schlaf verbessern. Viel geht eben über den Kopf und das lässt sich mit dem App leicht erlernen. Bitte nicht von kleinen technischen Macken, vor allem bei der Anmeldung via Krankenkasse, abhalten lassen. Der Nutzen überwiegt!",maxfini,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass die App für Sie hilfreich war und wünschen Ihnen alles Gute und einen guten, erholsamen Schlaf. Bitte wenden Sie sich jederzeit bei technischen oder anderen Fehlern an support@mementor.de - wir helfen Ihnen sogleich weiter."
1523016446,Sehr hilfreich Schlafapp,5,2021-01-14T22:05:48Z,False,"Sehr gut durchdachtes und auch im Alltag leicht umzusetzendes, lebendig gestaltetes Konzept. Bei auftretenden Fragen steht ein professionelles Team zur Seite, was innerhalb kurzer Zeit antwortet.",anneluna2,"Vielen Dank für Ihr Feedback, auch an unser Support-Team! Wir freuen uns sehr zu hören, dass die App Ihren Entwartungen entsprochen hat und wünschen Ihnen alles Gute und einen guten, erholsamen Schlaf."
1523016446,Tolle App!,5,2021-01-14T20:34:18Z,False,Ich habe das Programm komplett durchlaufen und mir hat die App sehr geholfen.,Ness;e,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass Sie das Programm erfolgreich abgeschlossen haben und wünschen Ihnen alles Liebe und einen guten, erholsamen Schlaf."
1523016446,Sehr ansprechende App,5,2021-02-22T17:59:56Z,False,Die App wurde mir von meiner Krankenkasse empfohlen. Die Aufmachung des Programms sowie die strukturierte Führung durch die Inhalte hat mir gefallen. Mittlerweile kann ich gut mit etwaigen Schlafstörungen umgehen und bin durch die somnio-App bewusster und zielstrebiger geworden. Ich kann die Anwendung nur weiter empfehlen. Mir jedenfalls hat sie sehr viel gebracht.,Hungen3,"Vielen Dank für Ihr Feedback! Wir freuen uns, dass Aufbau und Aufmachung des Trainings für Sie ansprechend waren und dass Sie es weiterempfehlen würden. Wir wünschen Ihnen alles Gute bei Ihrer weiteren Reise zu gesunden, bewussten Schlafverhalten und gesteigertem Wohlbefinden."
1523016446,Sehr aufschlussreich,4,2021-01-29T14:20:26Z,False,"Mir hat die Anwendung der App gut gefallen. Viele Grundkenntnisse zum Thema „Guter Schlaf“. Waren sehr interessanten Informationen dabei. Leider habe ich zu spät festgestellt, dass meine Schlafprobleme aufgrund eines Infekts und der Menopause bestanden. Der Part hatte in den Ausführungen gefehlt. Sonst ist die App eine super Sache!",mali-bou,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass Sie einen Nutzen aus dem Programm ziehen konnten, obwohl es Ihre spezifischen Hintergründe nicht komplett erfasst hat. Alles Gute! "
1523016446,Spitze!,5,2020-10-22T08:12:01Z,False,Super App - übersichtlich und dazu sehr hilfreich.  Kann ich nur empfehlen,Klaus xs,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass die App für Sie hilfreich und leicht zu bedienen war. Wir hoffen, dass Sie weiterhin immer besser schlafen können!"
1523016446,Schlaftraining,5,2021-02-25T10:50:56Z,False,"Das Somnio Schlaftraining ist ein gut und leicht verständlich aufgebautes Programm , also auch geeignet für Menschen , die im Internet nicht ganz so versiert sind .  Es ist höchst ansprechend gemacht und macht Spaß , wenn das „Sandmännchen“Albert, das durch das Programm führt, mal wieder seine Brille zurechtrückt und mit seinen Armen wedelt....  Neben den vielen theoretischen Erklärungen helfen sicherlich besonders die guten praktischen Anleitungen .  Dank Albert schlafe  ich jetzt deutlich besser durch und habe gelernt auch mal eine ungute Nacht nicht mehr so wichtig zu nehmen und damit mein Kreisen um die Wichtigkeit des Schlafes zu relativieren .  Danke an das Team , das mir bei Fragen stets so zeitnah antwortete und Hilfe anbot . Doris Pütz",sandmann albert,"Vielen Dank für Ihr Feedback! Es freut uns sehr zu hören, dass Sie ein gutes, ansprechendes und erfolgreiches Training mit Albert hatten, und einen entspannteren Umgang mit dem Thema Schlaf gefunden haben. Danke auch für das Lob an das Support-Team. Wir wünschen Ihnen alles Gute und einen guten, erholsamen Schlaf! "
1523016446,Sehr empfehlenswert,5,2021-01-08T09:26:09Z,False,"Super Programm, meine erste App auf Rezept! Viel nützlicher Input von Albert. Hat mir geholfen mit meinen Schlafproblemen besser umzugehen!",lucifer_86,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass Albert Ihnen eine unterstützende Begleitung war, und hoffen, dass sich Ihre Schlafprobleme immer weiter verbessern."
1523016446,Tolles Schlaftraining,5,2021-03-08T12:36:59Z,False,"Ich habe die App über die Techniker Krankenkasse bezogen, sie  kooperiert mit somnio. Ein Schlaftagebuch analysiert das Schlaf- verhalten und man erhält Tipps und Informationen wie man es verbessert. Der Druck besser ein- und durchschlafen zu können wird einem durch Erklärungen und Beispielen genommen, so dass sich die Schlafqualität erheblich verbessert. Man wird von Albert, einem digitalen Schlafexperten durch verschiedene Module geleitet und erhält hilfreiche Infos, die zu einem besseren Schlaf führen. Mir hat die App bzw. das Training gut geholfen, die  Schlafzeit hat sich erhöht und ich bin dadurch konzentrierter und leistungsfähiger.",martina- annett,
1523016446,Super App,5,2020-11-04T17:37:03Z,False,Kann jetzt selbst während stressiger Prüfungsphasen problemlos durchschlafen. War eine gute Entscheidung mir die App zu holen.,kfzkb,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass die App für Sie eine Unterstützung war und hoffen, dass Sie weiterhin so ausgeruht wie möglich durch stressige Phasen kommen."
1523016446,Tolle Hilfe,4,2021-01-13T10:25:36Z,False,"Mir hat die Aufmachung des Programms sehr gut gefallen. Es ist optisch ansprechend und leicht zu handhaben. Man bekommt viele gute Infos und eine Analyse seines Schlafverhaltens und dann ein Programm an die Hand. Ich habe nach wenigen Tagen deutlich besser geschlafen. Man darf aber nicht vergessen, dass man dafür Disziplin braucht und es nicht immer ganz einfach ist, ein sich vielleicht über Jahre angewöhntes Verhalten zu ändern.  Mir wurden ein paar Zusammenhänge gut erklärt und mir hat es den Druck genommen, immer gut schlafen zu müssen. Ich bin oft mit dem Gedanken ins Bett, ob es diese Nacht besser wird und habe mich so schon gestresst ins Bett gelegt. Ich kann das Programm wirklich empfehlen, konnte sie kostenlos über meine Krankenkasse nutzen. Der Bereich Entspannung kommt mit einer Audio-Datei zu kurz. Sicherlich kann man sich aber auch anderweitig Entspannungstechniken aneignen.",Schlappischlapp,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass die Funktionen der App für Sie hilfreich waren. Zur Entspannung ist momentan eine neue, zusätzliche 'Body Scan'-Meditation in Arbeit."
1523016446,Gut gemacht,5,2021-01-28T21:26:20Z,False,Schön gestaltete App mit Schlaftracker und vielen hilfreichen Tipps.,Gliwi,"Vielen Dank für Ihr Feedback! Wir freuen uns, dass Sie somnio und das Schlaftagebuch zu Ihrem Nutzen verwenden konnten, und wünschen Ihnen alles Gute bei Ihrer weiteren Reise zu erholsamen Schlaf und gesteigertem Wohlbefinden."
1523016446,Ich kann besser durchschlafen,5,2021-02-25T21:45:28Z,False,Danke. Wirklich fundierte Inhalte. Hat mir sehr geholfen!,Anonym 9876,"Vielen Dank für den Kommentar! Es freut uns sehr zu hören, dass Sie wieder besser durchschlafen können und die Inhalte für Sie nützlich waren. Alles Gute!"
1523016446,technische Probleme - schade,1,2020-10-15T21:45:01Z,False,"Die App habe ich am gleichen Tag gelöscht. Beim Registrieren und Einloggen gab es Probleme und so hing ich in einer Anmeldedauerschleife - einloggen unmöglich.  Zusätzlich ist die Tagebuchfunktion umständlich zu erreichen. Schade, ich fand die Vorgängerversion deutlich besser zu händeln.  Aber ohne Loginmöglichkeit ist die App für mich eh nicht nutzbar.",du BCC sahx,"Vielen Dank für das Feedback! Es tut uns Leid zu hören, dass Sie Anmeldeprobleme hatten. Falls Sie die App doch noch einmal ausprobieren möchten, würden wir uns freuen, wenn Sie uns diese Probleme direkt per Mail an support@mementor.de genauer schildern, dann werden wir Ihnen so schnell wie möglich weiterhelfen. Das Schlaftagebuch wurde vor kurzem von uns überarbeitet - wir hoffen, dass es nun übersichtlicher und einfacher zu bedienen ist."
1523016446,Unausgereift,2,2020-11-20T05:10:43Z,False,"Die App mag an sich gut sein (ich werde die Bewertung korrigieren, falls ich Erfolg habe), aber sie steckt noch in den Kinderschuhen. Man muss sich immer wieder einloggen. Das bekommen andere Apps besser hin, vor allem weil das Passwort sich hier nicht speichert. Außerdem ist immer wieder die Verbindung weg. Ich höre den Sprecher nur mit Kopfhörern, der Lautsprecher geht nicht. Gerade für die Tagebuchfunktion wäre eine offline Eingabe super.",1ef2,"Vielen Dank für Ihr Feedback! Mittlerweile ist es möglich, nach dem Einloggen 7 Tage lang auf demselben Gerät angemeldet zu bleiben. Ihre Idee für Offline-Einträge in das Tagebuch berücksichtigen wir gerne für zukünftige Versionen. Zu den Audio-Problemen würden wir Sie bitten, uns per support@mementor.de diese genauer zu schildern, damit wir das schnellstmöglich untersuchen können."
1523016446,Super!,5,2020-10-22T07:33:24Z,False,Die App und das Programm sind super! Absolute Weiterempfehlung! Hat mir total geholfen 🤩,LauritaPie,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass die App für Sie hilfreich und empfehlenswert ist und wünschen Ihnen alles Gute und einen guten, erholsamen Schlaf."
1523016446,Fast keine Schlafstörungen mehr!,5,2021-02-10T08:24:31Z,True,"Um gleich mit dem wichtigsten anzufangen: Ich habe das   Programm komplett durchgearbeitet. Das ging nur mit sehr viel Disziplin, hat Zeit gekostet (einige Wochen, Wiederholungen inklusive), und hat Ehrlichkeit sich selbst gegenüber erforderlich gemacht. Die Belohnung: Jetzt habe ich fast keine Schlafstörungen mehr.   Am Anfang ist es etwas gewöhnungsbedürftig, mit einem virtuellen „Trainer-Männchen“ zu kommunizieren. Aber man gewöhnt sich sehr schnell daran und erfährt dann alles, was die Schlafforscher aktuell über einen gesunden Schlaf, aber auch über Schlafstörungen wissen. Gleichzeitig wird gründlich aufgeräumt mit Mythen, die einem auch heutzutage z.T. noch eingetrichtert werden: dass zum Beispiel der Schlaf vor Mitternacht der wichtigste ist, dass man soundsoviel Stunden pro Nacht schlafen muss, dass „schlechter“ Schlaf krank macht etc.   Wichtig ist, dass man das Schlaf- und Wachprotokoll gewissenhaft und regelmäßig führt. Umso präziser sind die individuellen Empfehlungen, die dann folgen: In meinem Fall zum Beispiel, grundsätzlich nicht vor Mitternacht zu Bett zu gehen und das Bett nach 6,5 Stunden wieder zu verlassen. Sieben Tage die Woche! Ungeachtet der Tatsache, ob man in dieser Zeit eine oder mehrere Stunden oder gar nicht geschlafen hat!   Und es wirkt: der Schlafdruck baut sich auf, den Rest regelt der natürliche Tag-Nacht-Rhythmus. Und mir reichen tatsächlich 6,5 Stunden Schlaf (wusste ich zuvor nicht!!), und dann bin ich total fit und ausgeruht. Endlich kann ich auch schneller, d.h. nach max. 30 Minuten einschlafen; zuvor war das mein Hauptproblem, manchmal wälzte ich mich stundenlang im Bett.   Also ausprobieren -es lohnt sich wrklich!",Kaufrauscher,"Vielen Dank für Ihr sehr ausführliches Feedback! Wir freuen uns mit Ihnen über Ihren Trainingserfolg, und dass Sie sich der Herausforderung des verkürzten Schlaffensters gestellt haben. Wir wünschen Ihnen weiterhin einen guten, erholsamen Schlaf! "
1523016446,Die App ist unausgereift und überteuert,1,2020-11-03T19:34:31Z,False,"Die Einführung funktioniert schon nicht, das Männlein erzählt irgendwas, aber ich höre nichts. Der Support hat sich zwar gemeldet, aber geholfen hat es nicht. Kein Ton. Dazu finde ich, dass die App sowas von überteuert ist, knapp 500 EUR für 90 Tage??? Nein Danke, auch nicht, wenn die Kasse die Kosten trägt, am Ende zahlt es der Beitragszahler",Titletittle,"Vielen Dank für das Feedback! Bitte melden Sie sich erneut unter support@mementor.de - wir sind uns sicher, dass wir Ihre Audiowiedergabeprobleme lösen können. "
1523016446,Erster Eindruck,2,2021-03-29T14:55:41Z,False,"Der erste Eindruck der App ist gut. Die Bewertung werde ich später aktualisieren, wenn ich mehr Erfahrungen mit ihr gemacht habe. Irritieren tut mich aktuell nur, dass die App nicht mit der Apple Watch zusammenarbeitet und nur Fitbit Geräte unterstützt.",alf_b,
1523016446,Sandmännchensfrau,5,2021-01-15T11:45:59Z,False,"Nur durch Zufall bin ich über meine Krankenkasse auf die Schlaf-App von Sommio gestoßen. Eine Supersache!! Kostenfrei auch auf Rezept! Lange lädt ich unter ein und durch Schlafstörungen.Ich wollte aber keine Lektüre dazu lesen. Hier wird leicht verständlich Modul für Modul erklärt, was beim Schlaf passiert und wie man langfristig zu einem guten Schlaf kommt. Die künstliche Intelligenz lässt grüßen. Albert mein persönlicher Schlaftrainer in Comicform ist mir sehr ans Herz gewachsen. Wichtig ist allerdings Disziplin. Von Nix kommt Nix! D.h. jeden Tag Tagebuch führen morgens und abends. Vielleicht gibt es da noch Verbesserungspotenzial. Gut zu wissen und sehr beruhigend ist , dass jeder einen individuellen Schlaf hat. Und auch alles NORMAL ist. Das nimmt den Druck und fördert die Entspannung. Auch diese will geübt sein! Denn diese ist sehr wichtig. Ich würde mir wünschen, dass die Lizenz erst frühestens nach einem Jahr der Benutzung (Tagesanzahl des Einloggens) endet und nicht nach Datum der Registrierung. Alles in allem kann ich diese App wärmstens empfehlen.",Sandmännchensfrau,"Vielen Dank für Ihr detailliertes Feedback! Wir freuen uns sehr zu hören, dass Sie ein gutes Training mit Albert hatten und hoffen, dass Sie mit Leichtigkeit dran bleiben können und immer besser und erholsamer schlafen."
1499824614,Viel Luft nach oben,3,2021-03-20T12:11:47Z,False,"Die App selber hat meiner Meinung nach nur einen Stern verdient. Im Vergleich zu anderen Abnehm-Apps ist sie sehr schwach. Man kann keine eigenen Mahlzeiten anlegen, eingegebene Lebensmittel werden für wiederholten Gebrauch nicht lange genug gespeichert, und dann auch nur in einer Kategorie. Es gibt zu wenig Möglichkeiten, sein Profil zu ändern. Man kann beim Sporttracking nur wenige Sachen eingeben usw.  Was wirklich positiv zu erwähnen ist, sind die Interaktionen mit dem persönlichen Coach. Reaktionen auf Fragen und Anmerkungen erfolgen zeitnah und sind hilfreich. Leider gesteht die KK nur einen Videochat zu, hier wären mMn mehrere hilfreich. Das ist aber nicht die Schuld von Zanadio.  Sobald die App wirklich gut anwendbar ist, werde ich meine Bewertung in 5 ⭐️ ändern.",BeatePaul,
1499824614,"Tolles Programm, Einstieg ungewohnt",5,2021-02-27T15:21:09Z,False,"Ich bin seit 3 Monaten im Programm und habe schon 9 kg abgenommen. Der Einstieg war etwas „hakelig“, da die App anders funktioniert als Alternativen wie WeightWatchers- jetzt bin ich aber richtig happy! Weg über Arzt und Kasse hat gut funktioniert. Meine Ärztin kannte das Programm noch nicht, ich konnte sie aber vom Programm überzeugen und sie hat mir das Rezept ausgestellt.",Kaddel54,
1499824614,Top 👍,5,2021-03-31T16:16:48Z,False,Schon viel Ausprobiert. Allerdings bislang kein Programm erlebt was tatsächlich auf einen nachhaltigen Gewichtsverlust ausgelegt ist. Anders ist das bei Zanadio. Hier gehts nicht darum schnell viel abzunehmen sondern langfristig eine essensbezogene Verhaltensänderung herbei zu führen. Dabei wird man persönlich von Coaches unterstützt. Das ist so einmalig. 👍 ja die App hat von der Software her bestimmt noch Luft nach oben. Das Programm ist ja aber auch noch jung.,Der Lenker,
1499824614,Endlich wirkliche Unterstützung,5,2021-03-30T20:45:12Z,False,"Nach unendlich vielen Abnahmen und Jojos ist dies ein anderer Ansatz, als bei den herkömmlichen Standarprogrammen. 12 Monate Coaching mit den richtigen Impulsen - ich nehme seit langem wieder ab und es geht mir super !   Keine Punkte, keine Verbote. Es geht um die eigene Verantwortung für sich selbst. Es hat bei mir klick gemacht , nachdem ich die ersten Videos geschaut habe.  Ich will es wirklich dauerhaft schaffen und beschäftige mich deshalb mit der App, die sicherlich noch verbessert werden kann- aber das digitale Programm ist ja auch noch recht neu. Es geht viel mehr darum, seine eigenen Ziele zu finden und zu definieren. Das ist noch wichtiger als das Kalorientracken.  Dabei gibt es ständige Hilfe. Man kann Fragen stellen wann immer es passt und der Austausch funktioniert  wirklich gut. Der Videotermin war sehr angenehm und weiter motivierend.  Es ist Arbeit. Arbeit an sich selbst.  Zanadio ist eine tolle Unterstützung 😊 Probiert es aus und lasst euch drauf ein. Es geht um eure gesunde Zukunft.",Bine315,
1499824614,Gute App,5,2021-03-31T18:08:56Z,False,"Eine App die mir gut hilft meine Gewohnheiten zu überdenken und zu ändern. Ich finde den persönlichen Kontakt super, ich mag den Chat, den man immer nutzen kann wenn man mal nicht weiter weiß. Ich freu mich auf die nächsten Monate und auf das was da noch kommt.",CoBrm,
1499824614,Hilfreiche App,5,2021-02-26T17:24:58Z,False,Hab gute Unterstützung bekommen. War positiv überrascht von der individuellen Betreuung und der Video Call hat mir die Augen geöffnet. Ausprobieren empfehle ich jedem.. kostet ja nichts!,Betty0103,
1499824614,Fortschritt in der Medizin,5,2021-03-15T11:51:57Z,False,"Endlich mal eine App, die nicht nur auf Ernährung fokussiert ist sondern auch die Psychologie und Bewegung abdeckt und das völlig kostenlos, vielen Dank!!! Ich bin voll zufrieden! Klare 5 Sterne!",ich nehme ab,
1499824614,Begeisterung pur,5,2021-03-10T14:09:24Z,False,Ich benutze die App seit Ende Januar ich bin total begeistert. Es macht einfach nur Spaß und die Gespräche sind toll und informativ ich kann’s nur empfehlen!,Sarahlein30ausK,
1499824614,Super!,5,2021-03-26T07:59:25Z,False,Funktioniert sehr gut . Die Ansprechpartner sind super nett und helfen einem bei jeder Frage . Man kann sehr viele Produkte mit dem Strichcode Einscannen. Also für mich ist die App mit allem drum und dran sehr gut . :) freu mich auf die nächsten Monate mit der App.,Eisenherz8585,
1499824614,Super Begleitung für eine Lebensumstellung,5,2021-02-15T19:37:14Z,False,Ich bin sehr zufrieden mit der Handhabung der App und den angebotenen Inhalten.,Mrs.krg,
1499824614,"Vielseitig, gibt viele Impulse für gesünderes Leben",4,2021-02-04T10:01:19Z,False,"Pro: - Ganzheitliches Konzept mit Hilfe zu Ernährung, Bewegung und psychologischen Tipps -persönliche Interaktion über App mit Ernährungsberatung und Bewegungscoaching (das war gut angepasst an mein Level, bei Sportangeboten bin ich sonst manchmal überfordert und fühle mich dann so schlecht, dass ich gar nicht mehr weiter machen mag) -Gute Erklärvideos -Verständnis von Adipositas als Krankheit (man will ja wirklich dringend abnehmen und hier hat man nicht das Gefühl als faul oder schwach abgestempelt zu werden, wenn es mal nicht so gut läuft) -einfache Integration mit Smartwatch: das individuelle Bewegungsziel hilft mir wirklich, um mich nach der Arbeit dazu zu motivieren nochmal eine Runde zu gehen -App wird laufend weiterentwickelt   Contra: -Ernährungserfassung zu aufwändig - das ist momentan nervig (da gibt es bessere Apps, die nur auf Ernährung spezialisiert sind) -Ich würde mir noch mehr Videos und Inhalte zu Bewegung wünschen -Teuer für Selbstzahler (für mich lief das „Verschreiben“ der App durch meinen Arzt aber problemlos, sodass die Kosten von meiner Krankenkasse übernommen werden)  Fazit: Natürlich ist das Abnehmen auch mit der App kein Selbstläufer, aber ich bin sehr dankbar für die vielfältigen Impulse, die Zanadio gibt. Langsam aber stetig geht es dabei in die richtig Richtung und ich merke auch, dass ich länger ohne Probleme gehen kann. Für Ernährungstracking alleine gibt es bessere Apps, aber als Gesamtpaket zu empfehlen.",007Eule,
1499824614,Top,5,2021-03-21T20:11:20Z,False,Mega gut,nini lazer bike,
1499824614,Yahoo  besser.,2,2021-01-13T16:41:36Z,False,Lebensmittel kann man nicht scannen und muß man alles von Hand eingeben.  Woher soll ich wissen wieviel mein Hähnchen wiegt? Sport erkennt app auch nicht.  Schritte zählen auch nicht.  Woher soll ich wissen wie lange ich gehe auf der Arbeit?  Alles muss man selber machen. Hoffe war Krankenkasse nicht zu teuer. Apple Watch kann man auch noch nicht verbinden..Hab jetzt Yazio.   Aufmachung gefällt mir auch nicht,Mrsavoxx,"Danke für Dein Feedback! Wir nehmen dies gerne auf und arbeiten kontinuierlich an einer Verbesserung unserer App sowie an der Möglichkeit, Lebensmittel noch einfacher zu erfassen und weitere Fitnesstracker zu den bereits vorhandenen automatisiert verbinden zu können."
1499824614,Ich weiß noch nicht,1,2021-03-06T17:25:10Z,False,"Also ich komme überhaupt nicht zurecht mit dieser App, ich fühle mich überfordert und habe mir mehr versprochen davon",Brigi 13,Hallo! Können wir Dich in der Nutzung des Programms unterstützen? Sende uns gerne eine Nachricht an support@zanadio.de oder wende dich direkt über den Chat an unseren qualifizierten Support - wir helfen Dir gerne weiter.
1499824614,Für den Preis/die Exklusivität schon etwas mau,2,2021-01-23T08:36:14Z,True,"Die App kann, was die Benutzerfreundlichkeit angeht vieles besser machen und ist sehr umständlich zu bedienen. Lebensmittel müssen jedes Mal per Hand eingegeben werden. Eine Möglichkeit zu scannen gibt es nicht. Man kann keine Lebensmittel, die man selbst herstellt speichern, sodass man sie schnell wiederverwenden kann.   Teilweise werden Einträge nicht übernommen. Die Verknüpfung mit Fitbit verstehe ich nicht ganz, eingetragene Lebensmittel werden von dort jedenfalls nicht übernommen. Schritte oder Bewegung offenbar auch nicht. Das machen andere Ernährungsapps viel besser.  Wenn man bedenkt, dass es diese App bloß auf Rezept gibt und sie sehr teuer ist, ist das schon eher mau.   Gut finde ich, dass man einen Fragebogen ausfüllen muss, wo unter anderem auch gesundheitliche Probleme aufgenommen werden, die dann berücksichtigt werden können.  ### Bearbeitung nach längerer Nutzung ###  Fazit: Ich hab aufgrunddessen jetzt schon keine Lust mehr sie weiter zu nutzen und würde am liebsten auf andere Apps umsteigen... Verlauf: Der Verlauf ist überhaupt nicht übersichtlich. Ich sehe nicht welche Lebensmittel ich zusammenhängend an einem Tag zu mir genommen habe, sondern sehe nur die Kalorienanzahl und die Art der Mahlzeit. Alle Tage stehen einfach untereinander und reichen irgendwann bis in die Unendlichkeit. So etwas ist besser in einzelne Tage gesplittet aufgebaut, wie bei anderen Apps. Es werden keine Nährstoffe angezeigt, auch das hätte für manche einen Mehrwert durch Lerneffekt. Bearbeiten des Datums oder Hochladen des Fotos ist nachträglich nicht möglich, wenn man versehentlich etwas am falschen Tag eingetragen hat, muss man es also nochmal neu eintragen. Jeder Eintrag wird einzeln eingetragen. Es stehen dort also mehrfach Einträge für Frühstück, Mittagessen und Abendessen pro Tag. Was wo eingetragen wurde sieht man nicht.   Lebensmittel hinzufügen: Es ist absolut umständlich Lebensmittel hinzuzufügen. Kalorien müssen für viele Dinge selbst eingetragen werden. Das ist mühselig und nervt. Hier müssen immer andere Apps hinzugezogen werden. Man kann weder Rezepte noch Mahlzeiten zur Wiederverwendung speichern. Man kann keine Uhrzeit angeben. Falls man die Einträge später eingibt, steht dort die Uhrzeit der Eintragung und nicht wann man die Mahlzeit zu sich genommen hat. Die Gefahr, dass es hier zu fehlerhaften Eintragungen kommt, ist ziemlich groß. Ich gehe aktuell den Umweg über andere Apps um Mahlzeiten hinzuzufügen. Das ist eigentlich unnötig. Das man die Mahlzeit bewerten MUSS und sie ansonsten nicht eingetragen wird ist nicht eindeutig. Man kann Lebensmittel fast immer nur in Gramm eingeben. Nicht in ml... nicht in Stück... in Gramm oder vl. in Tassen. Auch Kaffee. Ich esse aber nicht 200g Kaffeebohnen.  Tagebuch: Man hat das Bedürfnis auf die Kalorienzufuhr zu klicken, um zu sehen was man an diesem Tag zu sich genommen hat. Das funktioniert aber nicht. Stattdessen muss man zum unübersichtlichen Verlauf, wo man jeden Eintrag erst bearbeiten muss, um die Lebensmittel sehen zu können und da sieht man sie dann auch nicht zusammenhängend für den gesamten Tag. Das is absolut bescheuert. Ich kann mir vorstellen, dass auch das bei Nutzern evtl. auch zu Fehlern bei der Eintragung führt, was ja dann auch alles andere als zielführend ist.  Bugs: Schon mehrfach wurden meine Einträge gar nicht erst gespeichert. Aufgrund der Unübersichtlichkeit des Verlaufs fällt das unter Umständen aber nicht immer auf. Das hilft nicht gerade bei Ernährungsoptimierung.",SadeSyn,"Vielen Dank! Wir schätzen Dein offenes, konstruktives Feedback und arbeiten aktuell bereits an Optimierungen zur noch einfacheren Erfassung von Lebensmitteln sowie am Speichern eigener Rezepte."
1499824614,Unausgereift,1,2021-01-31T13:46:12Z,False,Viel zu umständlich und unübersichtlich!,MeggiMei,"Danke für Deine Rückmeldung! Magst Du uns ein paar konkrete Punkte nennen, die wir verbessern sollten? Schicke uns diese gerne an support@zanadio.de. Wir arbeiten kontinuierlich an einer Optimierung der App und freuen uns über wertvolles Feedback!"
